LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,LITRES/CAPITA,Flag Codes,DATE_CORRECTED
PRT,ALCOHOL,TOT,LT_CAP15,A,2018,10.4,,1/1/2018
PRT,ALCOHOL,TOT,LT_CAP15,A,2019,10.4,,1/1/2019
SVK,ALCOHOL,TOT,LT_CAP15,A,1960,6.9,,1/1/1960
SVK,ALCOHOL,TOT,LT_CAP15,A,1961,7.1,,1/1/1961
SVK,ALCOHOL,TOT,LT_CAP15,A,1962,7.4,,1/1/1962
SVK,ALCOHOL,TOT,LT_CAP15,A,1963,8.1,,1/1/1963
SVK,ALCOHOL,TOT,LT_CAP15,A,1964,9.3,,1/1/1964
SVK,ALCOHOL,TOT,LT_CAP15,A,1965,10.5,,1/1/1965
SVK,ALCOHOL,TOT,LT_CAP15,A,1966,11.1,,1/1/1966
SVK,ALCOHOL,TOT,LT_CAP15,A,1967,11.6,,1/1/1967
SVK,ALCOHOL,TOT,LT_CAP15,A,1968,11.8,,1/1/1968
SVK,ALCOHOL,TOT,LT_CAP15,A,1969,12.2,,1/1/1969
SVK,ALCOHOL,TOT,LT_CAP15,A,1970,12.8,,1/1/1970
SVK,ALCOHOL,TOT,LT_CAP15,A,1971,13.6,,1/1/1971
SVK,ALCOHOL,TOT,LT_CAP15,A,1972,13.8,,1/1/1972
SVK,ALCOHOL,TOT,LT_CAP15,A,1973,13.7,,1/1/1973
SVK,ALCOHOL,TOT,LT_CAP15,A,1974,13.8,,1/1/1974
SVK,ALCOHOL,TOT,LT_CAP15,A,1975,14.3,,1/1/1975
SVK,ALCOHOL,TOT,LT_CAP15,A,1976,14.1,,1/1/1976
SVK,ALCOHOL,TOT,LT_CAP15,A,1977,14.9,,1/1/1977
SVK,ALCOHOL,TOT,LT_CAP15,A,1978,14.9,,1/1/1978
SVK,ALCOHOL,TOT,LT_CAP15,A,1979,14.1,,1/1/1979
SVK,ALCOHOL,TOT,LT_CAP15,A,1980,14.5,,1/1/1980
SVK,ALCOHOL,TOT,LT_CAP15,A,1981,14.5,,1/1/1981
SVK,ALCOHOL,TOT,LT_CAP15,A,1982,14.7,,1/1/1982
SVK,ALCOHOL,TOT,LT_CAP15,A,1983,14.2,,1/1/1983
SVK,ALCOHOL,TOT,LT_CAP15,A,1984,13.9,,1/1/1984
SVK,ALCOHOL,TOT,LT_CAP15,A,1985,13.9,,1/1/1985
SVK,ALCOHOL,TOT,LT_CAP15,A,1986,13.2,,1/1/1986
SVK,ALCOHOL,TOT,LT_CAP15,A,1987,13.3,,1/1/1987
SVK,ALCOHOL,TOT,LT_CAP15,A,1988,12.9,,1/1/1988
SVK,ALCOHOL,TOT,LT_CAP15,A,1989,13,,1/1/1989
SVK,ALCOHOL,TOT,LT_CAP15,A,1990,13.4,,1/1/1990
SVK,ALCOHOL,TOT,LT_CAP15,A,1991,13.7,,1/1/1991
SVK,ALCOHOL,TOT,LT_CAP15,A,1992,12.7,,1/1/1992
SVK,ALCOHOL,TOT,LT_CAP15,A,1993,12.1,,1/1/1993
SVK,ALCOHOL,TOT,LT_CAP15,A,1994,10.6,,1/1/1994
SVK,ALCOHOL,TOT,LT_CAP15,A,1995,10.3,,1/1/1995
SVK,ALCOHOL,TOT,LT_CAP15,A,1996,10.7,,1/1/1996
SVK,ALCOHOL,TOT,LT_CAP15,A,1997,10.8,,1/1/1997
SVK,ALCOHOL,TOT,LT_CAP15,A,1998,10,,1/1/1998
SVK,ALCOHOL,TOT,LT_CAP15,A,1999,10,,1/1/1999
SVK,ALCOHOL,TOT,LT_CAP15,A,2000,11,,1/1/2000
SVK,ALCOHOL,TOT,LT_CAP15,A,2001,10.8,,1/1/2001
SVK,ALCOHOL,TOT,LT_CAP15,A,2002,10.8,,1/1/2002
SVK,ALCOHOL,TOT,LT_CAP15,A,2003,9.9,,1/1/2003
SVK,ALCOHOL,TOT,LT_CAP15,A,2004,10.1,,1/1/2004
SVK,ALCOHOL,TOT,LT_CAP15,A,2005,11,,1/1/2005
SVK,ALCOHOL,TOT,LT_CAP15,A,2006,10.6,,1/1/2006
SVK,ALCOHOL,TOT,LT_CAP15,A,2007,10.7,,1/1/2007
SVK,ALCOHOL,TOT,LT_CAP15,A,2008,11.2,,1/1/2008
SVK,ALCOHOL,TOT,LT_CAP15,A,2009,10.7,,1/1/2009
SVK,ALCOHOL,TOT,LT_CAP15,A,2010,10.1,,1/1/2010
SVK,ALCOHOL,TOT,LT_CAP15,A,2011,10.2,,1/1/2011
SVK,ALCOHOL,TOT,LT_CAP15,A,2012,10.1,,1/1/2012
SVK,ALCOHOL,TOT,LT_CAP15,A,2013,9.9,,1/1/2013
SVK,ALCOHOL,TOT,LT_CAP15,A,2014,10.1,,1/1/2014
SVK,ALCOHOL,TOT,LT_CAP15,A,2015,10.2,,1/1/2015
SVK,ALCOHOL,TOT,LT_CAP15,A,2016,9.9,,1/1/2016
SVK,ALCOHOL,TOT,LT_CAP15,A,2017,9.7,,1/1/2017
SVK,ALCOHOL,TOT,LT_CAP15,A,2018,10.1,,1/1/2018
SVK,ALCOHOL,TOT,LT_CAP15,A,2019,10.3,,1/1/2019
SVK,ALCOHOL,TOT,LT_CAP15,A,2020,10.2,,1/1/2020
SVK,ALCOHOL,TOT,LT_CAP15,A,2021,9.6,,1/1/2021
ESP,ALCOHOL,TOT,LT_CAP15,A,1962,14.6,,1/1/1962
ESP,ALCOHOL,TOT,LT_CAP15,A,1963,13.6,,1/1/1963
ESP,ALCOHOL,TOT,LT_CAP15,A,1964,13.9,,1/1/1964
ESP,ALCOHOL,TOT,LT_CAP15,A,1965,14.6,,1/1/1965
ESP,ALCOHOL,TOT,LT_CAP15,A,1966,16,,1/1/1966
ESP,ALCOHOL,TOT,LT_CAP15,A,1967,14.5,,1/1/1967
ESP,ALCOHOL,TOT,LT_CAP15,A,1968,14.9,,1/1/1968
ESP,ALCOHOL,TOT,LT_CAP15,A,1969,15.2,,1/1/1969
ESP,ALCOHOL,TOT,LT_CAP15,A,1970,15.3,,1/1/1970
ESP,ALCOHOL,TOT,LT_CAP15,A,1971,15.1,,1/1/1971
ESP,ALCOHOL,TOT,LT_CAP15,A,1972,16.3,,1/1/1972
ESP,ALCOHOL,TOT,LT_CAP15,A,1973,18,,1/1/1973
ESP,ALCOHOL,TOT,LT_CAP15,A,1974,18.4,,1/1/1974
ESP,ALCOHOL,TOT,LT_CAP15,A,1975,18.5,,1/1/1975
ESP,ALCOHOL,TOT,LT_CAP15,A,1976,17.9,,1/1/1976
ESP,ALCOHOL,TOT,LT_CAP15,A,1977,17.1,,1/1/1977
ESP,ALCOHOL,TOT,LT_CAP15,A,1978,18.3,,1/1/1978
ESP,ALCOHOL,TOT,LT_CAP15,A,1979,17.7,,1/1/1979
ESP,ALCOHOL,TOT,LT_CAP15,A,1980,17.7,,1/1/1980
ESP,ALCOHOL,TOT,LT_CAP15,A,1981,16.8,,1/1/1981
ESP,ALCOHOL,TOT,LT_CAP15,A,1982,16.2,,1/1/1982
ESP,ALCOHOL,TOT,LT_CAP15,A,1983,16.2,,1/1/1983
ESP,ALCOHOL,TOT,LT_CAP15,A,1984,14.5,,1/1/1984
ESP,ALCOHOL,TOT,LT_CAP15,A,1985,14.5,,1/1/1985
ESP,ALCOHOL,TOT,LT_CAP15,A,1986,14.4,,1/1/1986
ESP,ALCOHOL,TOT,LT_CAP15,A,1987,14.4,,1/1/1987
ESP,ALCOHOL,TOT,LT_CAP15,A,1988,13.5,,1/1/1988
ESP,ALCOHOL,TOT,LT_CAP15,A,1989,13.3,,1/1/1989
ESP,ALCOHOL,TOT,LT_CAP15,A,1990,12.9,,1/1/1990
ESP,ALCOHOL,TOT,LT_CAP15,A,1991,12.8,,1/1/1991
ESP,ALCOHOL,TOT,LT_CAP15,A,1992,12.1,,1/1/1992
ESP,ALCOHOL,TOT,LT_CAP15,A,1993,11.6,,1/1/1993
ESP,ALCOHOL,TOT,LT_CAP15,A,1994,11.3,,1/1/1994
ESP,ALCOHOL,TOT,LT_CAP15,A,1995,11,,1/1/1995
ESP,ALCOHOL,TOT,LT_CAP15,A,1996,10.8,,1/1/1996
ESP,ALCOHOL,TOT,LT_CAP15,A,1997,11.6,,1/1/1997
ESP,ALCOHOL,TOT,LT_CAP15,A,1998,11.5,,1/1/1998
ESP,ALCOHOL,TOT,LT_CAP15,A,1999,11.3,,1/1/1999
ESP,ALCOHOL,TOT,LT_CAP15,A,2000,11.8,,1/1/2000
ESP,ALCOHOL,TOT,LT_CAP15,A,2001,12.4,,1/1/2001
ESP,ALCOHOL,TOT,LT_CAP15,A,2002,10.7,,1/1/2002
ESP,ALCOHOL,TOT,LT_CAP15,A,2003,11.4,,1/1/2003
ESP,ALCOHOL,TOT,LT_CAP15,A,2004,11.7,,1/1/2004
ESP,ALCOHOL,TOT,LT_CAP15,A,2005,11.9,,1/1/2005
ESP,ALCOHOL,TOT,LT_CAP15,A,2006,11.9,,1/1/2006
ESP,ALCOHOL,TOT,LT_CAP15,A,2007,11.1,,1/1/2007
ESP,ALCOHOL,TOT,LT_CAP15,A,2008,10.2,,1/1/2008
ESP,ALCOHOL,TOT,LT_CAP15,A,2009,10,,1/1/2009
ESP,ALCOHOL,TOT,LT_CAP15,A,2010,9.8,,1/1/2010
ESP,ALCOHOL,TOT,LT_CAP15,A,2011,9.6,,1/1/2011
ESP,ALCOHOL,TOT,LT_CAP15,A,2012,9.4,,1/1/2012
ESP,ALCOHOL,TOT,LT_CAP15,A,2013,9.2,,1/1/2013
ESP,ALCOHOL,TOT,LT_CAP15,A,2014,9.5,,1/1/2014
ESP,ALCOHOL,TOT,LT_CAP15,A,2015,10.4,,1/1/2015
ESP,ALCOHOL,TOT,LT_CAP15,A,2016,10.9,,1/1/2016
ESP,ALCOHOL,TOT,LT_CAP15,A,2017,10.9,,1/1/2017
ESP,ALCOHOL,TOT,LT_CAP15,A,2018,10.4,,1/1/2018
ESP,ALCOHOL,TOT,LT_CAP15,A,2019,10.7,,1/1/2019
ESP,ALCOHOL,TOT,LT_CAP15,A,2020,8.7,E,1/1/2020
ESP,ALCOHOL,TOT,LT_CAP15,A,2021,10.5,E,1/1/2021
SWE,ALCOHOL,TOT,LT_CAP15,A,1960,4.8,,1/1/1960
SWE,ALCOHOL,TOT,LT_CAP15,A,1961,5.1,,1/1/1961
SWE,ALCOHOL,TOT,LT_CAP15,A,1962,5.1,,1/1/1962
SWE,ALCOHOL,TOT,LT_CAP15,A,1963,5.1,,1/1/1963
SWE,ALCOHOL,TOT,LT_CAP15,A,1964,5.4,,1/1/1964
SWE,ALCOHOL,TOT,LT_CAP15,A,1965,5.7,,1/1/1965
SWE,ALCOHOL,TOT,LT_CAP15,A,1966,6,,1/1/1966
SWE,ALCOHOL,TOT,LT_CAP15,A,1967,6.3,,1/1/1967
SWE,ALCOHOL,TOT,LT_CAP15,A,1968,6.6,,1/1/1968
SWE,ALCOHOL,TOT,LT_CAP15,A,1969,7,,1/1/1969
SWE,ALCOHOL,TOT,LT_CAP15,A,1970,7.2,,1/1/1970
SWE,ALCOHOL,TOT,LT_CAP15,A,1971,7,,1/1/1971
SWE,ALCOHOL,TOT,LT_CAP15,A,1972,7.3,,1/1/1972
SWE,ALCOHOL,TOT,LT_CAP15,A,1973,7,,1/1/1973
SWE,ALCOHOL,TOT,LT_CAP15,A,1974,7.4,,1/1/1974
SWE,ALCOHOL,TOT,LT_CAP15,A,1975,7.6,,1/1/1975
SWE,ALCOHOL,TOT,LT_CAP15,A,1976,7.7,,1/1/1976
SWE,ALCOHOL,TOT,LT_CAP15,A,1977,7.3,,1/1/1977
SWE,ALCOHOL,TOT,LT_CAP15,A,1978,7,,1/1/1978
SWE,ALCOHOL,TOT,LT_CAP15,A,1979,7.1,,1/1/1979
SWE,ALCOHOL,TOT,LT_CAP15,A,1980,6.7,,1/1/1980
SWE,ALCOHOL,TOT,LT_CAP15,A,1981,6.3,,1/1/1981
SWE,ALCOHOL,TOT,LT_CAP15,A,1982,6.4,,1/1/1982
SWE,ALCOHOL,TOT,LT_CAP15,A,1983,6.1,,1/1/1983
SWE,ALCOHOL,TOT,LT_CAP15,A,1984,6,,1/1/1984
SWE,ALCOHOL,TOT,LT_CAP15,A,1985,6.1,,1/1/1985
SWE,ALCOHOL,TOT,LT_CAP15,A,1986,6.3,,1/1/1986
SWE,ALCOHOL,TOT,LT_CAP15,A,1987,6.2,,1/1/1987
SWE,ALCOHOL,TOT,LT_CAP15,A,1988,6.4,,1/1/1988
SWE,ALCOHOL,TOT,LT_CAP15,A,1989,6.5,,1/1/1989
SWE,ALCOHOL,TOT,LT_CAP15,A,1990,6.4,,1/1/1990
SWE,ALCOHOL,TOT,LT_CAP15,A,1991,6.3,,1/1/1991
SWE,ALCOHOL,TOT,LT_CAP15,A,1992,6.3,,1/1/1992
SWE,ALCOHOL,TOT,LT_CAP15,A,1993,6.2,,1/1/1993
SWE,ALCOHOL,TOT,LT_CAP15,A,1994,6.3,,1/1/1994
SWE,ALCOHOL,TOT,LT_CAP15,A,1995,6.2,,1/1/1995
SWE,ALCOHOL,TOT,LT_CAP15,A,1996,6,,1/1/1996
SWE,ALCOHOL,TOT,LT_CAP15,A,1997,5.9,,1/1/1997
SWE,ALCOHOL,TOT,LT_CAP15,A,1998,5.8,,1/1/1998
SWE,ALCOHOL,TOT,LT_CAP15,A,1999,6.1,,1/1/1999
SWE,ALCOHOL,TOT,LT_CAP15,A,2000,6.2,,1/1/2000
SWE,ALCOHOL,TOT,LT_CAP15,A,2001,6.5,,1/1/2001
SWE,ALCOHOL,TOT,LT_CAP15,A,2002,6.9,,1/1/2002
SWE,ALCOHOL,TOT,LT_CAP15,A,2003,6.9,,1/1/2003
SWE,ALCOHOL,TOT,LT_CAP15,A,2004,6.5,,1/1/2004
SWE,ALCOHOL,TOT,LT_CAP15,A,2005,6.5,,1/1/2005
SWE,ALCOHOL,TOT,LT_CAP15,A,2006,6.8,,1/1/2006
SWE,ALCOHOL,TOT,LT_CAP15,A,2007,7,,1/1/2007
SWE,ALCOHOL,TOT,LT_CAP15,A,2008,7,,1/1/2008
SWE,ALCOHOL,TOT,LT_CAP15,A,2009,7.3,,1/1/2009
SWE,ALCOHOL,TOT,LT_CAP15,A,2010,7.4,,1/1/2010
SWE,ALCOHOL,TOT,LT_CAP15,A,2011,7.3,,1/1/2011
SWE,ALCOHOL,TOT,LT_CAP15,A,2012,7.2,,1/1/2012
SWE,ALCOHOL,TOT,LT_CAP15,A,2013,7.3,,1/1/2013
SWE,ALCOHOL,TOT,LT_CAP15,A,2014,7.2,,1/1/2014
SWE,ALCOHOL,TOT,LT_CAP15,A,2015,7.1,,1/1/2015
SWE,ALCOHOL,TOT,LT_CAP15,A,2016,7.2,,1/1/2016
SWE,ALCOHOL,TOT,LT_CAP15,A,2017,7,,1/1/2017
SWE,ALCOHOL,TOT,LT_CAP15,A,2018,7.2,,1/1/2018
SWE,ALCOHOL,TOT,LT_CAP15,A,2019,7.1,,1/1/2019
SWE,ALCOHOL,TOT,LT_CAP15,A,2020,7.5,,1/1/2020
SWE,ALCOHOL,TOT,LT_CAP15,A,2021,7.6,,1/1/2021
CHE,ALCOHOL,TOT,LT_CAP15,A,1960,12.1,,1/1/1960
CHE,ALCOHOL,TOT,LT_CAP15,A,1961,12.7,,1/1/1961
CHE,ALCOHOL,TOT,LT_CAP15,A,1962,12.9,,1/1/1962
CHE,ALCOHOL,TOT,LT_CAP15,A,1963,13.1,,1/1/1963
CHE,ALCOHOL,TOT,LT_CAP15,A,1964,13.8,,1/1/1964
CHE,ALCOHOL,TOT,LT_CAP15,A,1965,13.7,,1/1/1965
CHE,ALCOHOL,TOT,LT_CAP15,A,1966,13.6,,1/1/1966
CHE,ALCOHOL,TOT,LT_CAP15,A,1967,13.6,,1/1/1967
CHE,ALCOHOL,TOT,LT_CAP15,A,1968,13.6,,1/1/1968
CHE,ALCOHOL,TOT,LT_CAP15,A,1969,14,,1/1/1969
CHE,ALCOHOL,TOT,LT_CAP15,A,1970,14.2,,1/1/1970
CHE,ALCOHOL,TOT,LT_CAP15,A,1971,14.2,,1/1/1971
CHE,ALCOHOL,TOT,LT_CAP15,A,1972,14.5,,1/1/1972
CHE,ALCOHOL,TOT,LT_CAP15,A,1973,15,,1/1/1973
CHE,ALCOHOL,TOT,LT_CAP15,A,1974,14.6,,1/1/1974
CHE,ALCOHOL,TOT,LT_CAP15,A,1975,13.7,,1/1/1975
CHE,ALCOHOL,TOT,LT_CAP15,A,1976,13.3,,1/1/1976
CHE,ALCOHOL,TOT,LT_CAP15,A,1977,13.3,,1/1/1977
CHE,ALCOHOL,TOT,LT_CAP15,A,1978,13.4,,1/1/1978
CHE,ALCOHOL,TOT,LT_CAP15,A,1979,13.3,,1/1/1979
CHE,ALCOHOL,TOT,LT_CAP15,A,1980,13.5,,1/1/1980
CHE,ALCOHOL,TOT,LT_CAP15,A,1981,13.7,,1/1/1981
CHE,ALCOHOL,TOT,LT_CAP15,A,1982,14,,1/1/1982
CHE,ALCOHOL,TOT,LT_CAP15,A,1983,13.6,,1/1/1983
CHE,ALCOHOL,TOT,LT_CAP15,A,1984,13.5,,1/1/1984
CHE,ALCOHOL,TOT,LT_CAP15,A,1985,13.5,,1/1/1985
CHE,ALCOHOL,TOT,LT_CAP15,A,1986,13.2,,1/1/1986
CHE,ALCOHOL,TOT,LT_CAP15,A,1987,13.2,,1/1/1987
CHE,ALCOHOL,TOT,LT_CAP15,A,1988,13.2,,1/1/1988
CHE,ALCOHOL,TOT,LT_CAP15,A,1989,13.1,,1/1/1989
CHE,ALCOHOL,TOT,LT_CAP15,A,1990,12.9,,1/1/1990
CHE,ALCOHOL,TOT,LT_CAP15,A,1991,12.9,,1/1/1991
CHE,ALCOHOL,TOT,LT_CAP15,A,1992,12.3,,1/1/1992
CHE,ALCOHOL,TOT,LT_CAP15,A,1993,12.1,,1/1/1993
CHE,ALCOHOL,TOT,LT_CAP15,A,1994,11.8,,1/1/1994
CHE,ALCOHOL,TOT,LT_CAP15,A,1995,11.4,,1/1/1995
CHE,ALCOHOL,TOT,LT_CAP15,A,1996,11.3,,1/1/1996
CHE,ALCOHOL,TOT,LT_CAP15,A,1997,11.2,,1/1/1997
CHE,ALCOHOL,TOT,LT_CAP15,A,1998,11.1,,1/1/1998
CHE,ALCOHOL,TOT,LT_CAP15,A,1999,11.1,,1/1/1999
CHE,ALCOHOL,TOT,LT_CAP15,A,2000,11.2,,1/1/2000
CHE,ALCOHOL,TOT,LT_CAP15,A,2001,10.6,B,1/1/2001
CHE,ALCOHOL,TOT,LT_CAP15,A,2002,10.3,,1/1/2002
CHE,ALCOHOL,TOT,LT_CAP15,A,2003,10.3,,1/1/2003
CHE,ALCOHOL,TOT,LT_CAP15,A,2004,10.1,,1/1/2004
CHE,ALCOHOL,TOT,LT_CAP15,A,2005,9.7,,1/1/2005
CHE,ALCOHOL,TOT,LT_CAP15,A,2006,9.7,,1/1/2006
CHE,ALCOHOL,TOT,LT_CAP15,A,2007,9.9,,1/1/2007
CHE,ALCOHOL,TOT,LT_CAP15,A,2008,9.9,,1/1/2008
CHE,ALCOHOL,TOT,LT_CAP15,A,2009,9.6,,1/1/2009
CHE,ALCOHOL,TOT,LT_CAP15,A,2010,9.7,,1/1/2010
CHE,ALCOHOL,TOT,LT_CAP15,A,2011,9.5,,1/1/2011
CHE,ALCOHOL,TOT,LT_CAP15,A,2012,9.3,,1/1/2012
CHE,ALCOHOL,TOT,LT_CAP15,A,2013,9.3,,1/1/2013
CHE,ALCOHOL,TOT,LT_CAP15,A,2014,9.1,,1/1/2014
CHE,ALCOHOL,TOT,LT_CAP15,A,2015,8.9,,1/1/2015
CHE,ALCOHOL,TOT,LT_CAP15,A,2016,8.7,,1/1/2016
CHE,ALCOHOL,TOT,LT_CAP15,A,2017,8.6,,1/1/2017
CHE,ALCOHOL,TOT,LT_CAP15,A,2018,8.5,,1/1/2018
CHE,ALCOHOL,TOT,LT_CAP15,A,2019,8.7,,1/1/2019
CHE,ALCOHOL,TOT,LT_CAP15,A,2020,8.5,,1/1/2020
CHE,ALCOHOL,TOT,LT_CAP15,A,2021,8.5,,1/1/2021
TUR,ALCOHOL,TOT,LT_CAP15,A,1960,0.9,,1/1/1960
TUR,ALCOHOL,TOT,LT_CAP15,A,1961,0.9,,1/1/1961
TUR,ALCOHOL,TOT,LT_CAP15,A,1962,1,,1/1/1962
TUR,ALCOHOL,TOT,LT_CAP15,A,1963,0.8,,1/1/1963
TUR,ALCOHOL,TOT,LT_CAP15,A,1964,0.9,,1/1/1964
TUR,ALCOHOL,TOT,LT_CAP15,A,1965,0.9,,1/1/1965
TUR,ALCOHOL,TOT,LT_CAP15,A,1966,1,,1/1/1966
TUR,ALCOHOL,TOT,LT_CAP15,A,1967,1.1,,1/1/1967
TUR,ALCOHOL,TOT,LT_CAP15,A,1968,1.3,,1/1/1968
TUR,ALCOHOL,TOT,LT_CAP15,A,1969,1.1,,1/1/1969
TUR,ALCOHOL,TOT,LT_CAP15,A,1970,1.1,,1/1/1970
TUR,ALCOHOL,TOT,LT_CAP15,A,1971,1.2,,1/1/1971
TUR,ALCOHOL,TOT,LT_CAP15,A,1972,1.3,,1/1/1972
TUR,ALCOHOL,TOT,LT_CAP15,A,1973,1.6,,1/1/1973
TUR,ALCOHOL,TOT,LT_CAP15,A,1974,1.8,,1/1/1974
TUR,ALCOHOL,TOT,LT_CAP15,A,1975,1.8,,1/1/1975
TUR,ALCOHOL,TOT,LT_CAP15,A,1976,2,,1/1/1976
TUR,ALCOHOL,TOT,LT_CAP15,A,1977,2,,1/1/1977
TUR,ALCOHOL,TOT,LT_CAP15,A,1978,2,,1/1/1978
TUR,ALCOHOL,TOT,LT_CAP15,A,1979,2,,1/1/1979
TUR,ALCOHOL,TOT,LT_CAP15,A,1980,1.8,,1/1/1980
TUR,ALCOHOL,TOT,LT_CAP15,A,1981,1.6,,1/1/1981
TUR,ALCOHOL,TOT,LT_CAP15,A,1982,1.2,,1/1/1982
TUR,ALCOHOL,TOT,LT_CAP15,A,1983,1.6,,1/1/1983
TUR,ALCOHOL,TOT,LT_CAP15,A,1984,1.7,,1/1/1984
TUR,ALCOHOL,TOT,LT_CAP15,A,1985,1.7,,1/1/1985
TUR,ALCOHOL,TOT,LT_CAP15,A,1986,1.8,,1/1/1986
TUR,ALCOHOL,TOT,LT_CAP15,A,1987,1.3,,1/1/1987
TUR,ALCOHOL,TOT,LT_CAP15,A,1988,1.3,,1/1/1988
TUR,ALCOHOL,TOT,LT_CAP15,A,1989,1.4,,1/1/1989
TUR,ALCOHOL,TOT,LT_CAP15,A,1990,1.4,,1/1/1990
TUR,ALCOHOL,TOT,LT_CAP15,A,1991,1.4,,1/1/1991
TUR,ALCOHOL,TOT,LT_CAP15,A,1992,1.5,,1/1/1992
TUR,ALCOHOL,TOT,LT_CAP15,A,1993,1.6,,1/1/1993
TUR,ALCOHOL,TOT,LT_CAP15,A,1994,1.6,,1/1/1994
TUR,ALCOHOL,TOT,LT_CAP15,A,1995,1.7,,1/1/1995
TUR,ALCOHOL,TOT,LT_CAP15,A,1996,1.6,,1/1/1996
TUR,ALCOHOL,TOT,LT_CAP15,A,1997,1.6,,1/1/1997
TUR,ALCOHOL,TOT,LT_CAP15,A,1998,1.6,,1/1/1998
TUR,ALCOHOL,TOT,LT_CAP15,A,1999,1.6,,1/1/1999
TUR,ALCOHOL,TOT,LT_CAP15,A,2000,1.5,,1/1/2000
TUR,ALCOHOL,TOT,LT_CAP15,A,2001,1.4,,1/1/2001
TUR,ALCOHOL,TOT,LT_CAP15,A,2002,1.4,,1/1/2002
TUR,ALCOHOL,TOT,LT_CAP15,A,2003,1.5,,1/1/2003
TUR,ALCOHOL,TOT,LT_CAP15,A,2004,1.4,,1/1/2004
TUR,ALCOHOL,TOT,LT_CAP15,A,2005,1.3,,1/1/2005
TUR,ALCOHOL,TOT,LT_CAP15,A,2006,1.2,,1/1/2006
TUR,ALCOHOL,TOT,LT_CAP15,A,2007,1.3,,1/1/2007
TUR,ALCOHOL,TOT,LT_CAP15,A,2008,1.5,,1/1/2008
TUR,ALCOHOL,TOT,LT_CAP15,A,2009,1.5,,1/1/2009
TUR,ALCOHOL,TOT,LT_CAP15,A,2010,1.5,,1/1/2010
TUR,ALCOHOL,TOT,LT_CAP15,A,2011,1.5,,1/1/2011
TUR,ALCOHOL,TOT,LT_CAP15,A,2012,1.6,,1/1/2012
TUR,ALCOHOL,TOT,LT_CAP15,A,2013,1.4,,1/1/2013
TUR,ALCOHOL,TOT,LT_CAP15,A,2014,1.5,,1/1/2014
TUR,ALCOHOL,TOT,LT_CAP15,A,2015,1.4,,1/1/2015
TUR,ALCOHOL,TOT,LT_CAP15,A,2016,1.3,,1/1/2016
TUR,ALCOHOL,TOT,LT_CAP15,A,2017,1.4,,1/1/2017
TUR,ALCOHOL,TOT,LT_CAP15,A,2018,1.4,,1/1/2018
TUR,ALCOHOL,TOT,LT_CAP15,A,2019,1.3,,1/1/2019
TUR,ALCOHOL,TOT,LT_CAP15,A,2020,1.2,,1/1/2020
TUR,ALCOHOL,TOT,LT_CAP15,A,2021,1.4,,1/1/2021
GBR,ALCOHOL,TOT,LT_CAP15,A,1961,7.1,,1/1/1961
GBR,ALCOHOL,TOT,LT_CAP15,A,1962,7.1,,1/1/1962
GBR,ALCOHOL,TOT,LT_CAP15,A,1963,7.2,,1/1/1963
GBR,ALCOHOL,TOT,LT_CAP15,A,1964,7.5,,1/1/1964
GBR,ALCOHOL,TOT,LT_CAP15,A,1965,7.4,,1/1/1965
GBR,ALCOHOL,TOT,LT_CAP15,A,1966,7.6,,1/1/1966
GBR,ALCOHOL,TOT,LT_CAP15,A,1967,7.7,,1/1/1967
GBR,ALCOHOL,TOT,LT_CAP15,A,1968,7.9,,1/1/1968
GBR,ALCOHOL,TOT,LT_CAP15,A,1969,8.1,,1/1/1969
GBR,ALCOHOL,TOT,LT_CAP15,A,1970,7.1,,1/1/1970
GBR,ALCOHOL,TOT,LT_CAP15,A,1971,7.4,,1/1/1971
GBR,ALCOHOL,TOT,LT_CAP15,A,1972,7.8,,1/1/1972
GBR,ALCOHOL,TOT,LT_CAP15,A,1973,8.7,,1/1/1973
GBR,ALCOHOL,TOT,LT_CAP15,A,1974,9.1,,1/1/1974
GBR,ALCOHOL,TOT,LT_CAP15,A,1975,9,,1/1/1975
GBR,ALCOHOL,TOT,LT_CAP15,A,1976,9.3,,1/1/1976
GBR,ALCOHOL,TOT,LT_CAP15,A,1977,8.8,,1/1/1977
GBR,ALCOHOL,TOT,LT_CAP15,A,1978,9.4,,1/1/1978
GBR,ALCOHOL,TOT,LT_CAP15,A,1979,9.8,,1/1/1979
GBR,ALCOHOL,TOT,LT_CAP15,A,1980,9.4,,1/1/1980
GBR,ALCOHOL,TOT,LT_CAP15,A,1981,9.1,,1/1/1981
GBR,ALCOHOL,TOT,LT_CAP15,A,1982,8.8,,1/1/1982
GBR,ALCOHOL,TOT,LT_CAP15,A,1983,9.1,,1/1/1983
GBR,ALCOHOL,TOT,LT_CAP15,A,1984,9.2,,1/1/1984
GBR,ALCOHOL,TOT,LT_CAP15,A,1985,9.3,,1/1/1985
GBR,ALCOHOL,TOT,LT_CAP15,A,1986,9.3,,1/1/1986
GBR,ALCOHOL,TOT,LT_CAP15,A,1987,9.5,,1/1/1987
GBR,ALCOHOL,TOT,LT_CAP15,A,1988,9.8,,1/1/1988
GBR,ALCOHOL,TOT,LT_CAP15,A,1989,9.8,,1/1/1989
GBR,ALCOHOL,TOT,LT_CAP15,A,1990,9.8,,1/1/1990
GBR,ALCOHOL,TOT,LT_CAP15,A,1991,9.4,,1/1/1991
